year,payer,molecule,apcd_drug_name,ther_class,number_scripts,unique_members,total_cost,cost_per_user,cost_per_script,cost_per_days_supply,cost_per_unit_dispensed,yearly_pct_change_cost_per_script,days_supply_median,days_supply_mean,quantity_median,quantity_mean,insurer_paid_median,insurer_paid_mean,insurer_paid_sum,member_paid_median,member_paid_mean,member_paid_sum,total_paid_median,total_paid_mean,total_paid_sum,pct_total_pharm_spending,pct_scripts_0_18,pct_scripts_19_44,pct_scripts_45_64,pct_scripts_65_plus,pct_scripts_female,pct_scripts_male,pct_scripts_urban_core,pct_scripts_suburban,pct_scripts_micropolitan,pct_scripts_rural_smalltown,source_file,source_url,date_accessed,record_type,npropname,total_scripts_filled,total_cost_rank,cost_per_user_rank,cost_per_script_rank,cost_per_days_supply_rank,cost_per_unit_dispensed_rank,total_scripts_filled_rank,yearly_pct_change_cost_per_script_rank,days_supply_stddev,quantity_stddev,insurer_paid_stddev,member_paid_stddev,total_paid_stddev
2015,MINNESOTA HEALTH CARE PROGRAMS,felbamate,FELBAMATE,Neuromuscular Drugs,2764,321,2827721.88,8809.1,1023.05,35.05,4.47,0.124,30,29.1,165,228.6,770.78,1014.59,2804336.36,0,7.18,19867.27,771.69,1023.05,2827721.88,0.0004950496018804,0.455861070911722,0.481186685962373,0.0629522431259044,0,0.499638205499276,0.500361794500723,0.555354558610709,0.0795947901591895,0.135311143270622,0.229739507959479,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,FELBAMATE,2764,72,62,96,131,436,418,422,3.9,211.1,841,58.07,837.66
2015,MINNESOTA HEALTH CARE PROGRAMS,lacosamide,LACOSAMIDE,Neuromuscular Drugs,5097,644,3100154.13,4813.9,608.23,21.21,5.04,0.09,30,28.6,60,120.6,646.86,603.5,3076066.21,0,2.59,13222.39,656.48,608.23,3100154.13,0.0005427443479075,0.331371394938198,0.510888758092995,0.152835000980969,0.0049048459878359,0.47577006082009,0.524229939179909,0.686089856778497,0.0910339415342358,0.0900529723366686,0.132823229350598,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,LACOSAMIDE,5097,66,98,134,183,400,319,500,4.6,178.2,363.64,25.97,363.83
2015,MINNESOTA HEALTH CARE PROGRAMS,lamotrigine,LAMOTRIGINE,Neuromuscular Drugs,77971,11671,3191331.16,273.44,40.92,1.39,0.65,-0.023,30,29.2,60,62.3,7.07,39.4,3072523.11,0,1.42,111006.06,7.62,40.92,3191331.16,0.0005587067212658,0.125046491644329,0.613689705146785,0.258211386284644,0.003052416924241,0.660412204537584,0.339587795462415,0.583550294340203,0.107937566531146,0.139526234112682,0.168985905015967,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,LAMOTRIGINE,77971,62,482,677,764,780,45,802,3.7,50.5,186.9,21.81,188.75
2015,MINNESOTA HEALTH CARE PROGRAMS,levetiracetam,LEVETIRACETAM,Neuromuscular Drugs,42900,6152,2169440.68,352.63,50.56,1.73,0.32,-0.115,30,29.1,100,154.4,21.74,49.31,2115625.39,0,1.14,49246.44,22.86,50.56,2169440.68,0.000379804234827,0.284335664335664,0.435710955710955,0.268578088578088,0.0113752913752913,0.489137529137529,0.51086247086247,0.625128205128205,0.0974592074592074,0.1209324009324,0.156480186480186,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,LEVETIRACETAM,42900,90,432,618,706,937,89,1002,4.3,161.7,163.6,15.11,164.83
2015,MINNESOTA HEALTH CARE PROGRAMS,methsuximide,METHSUXIMIDE,Neuromuscular Drugs,239,31,36241.43,1169.07,151.63,5.01,1.96,0.134,30,30.2,90,77,157.53,150.2,35899.05,0,1.43,342.38,157.53,151.63,36241.43,6.3447914096e-06,,,,,0.439330543933054,0.560669456066945,0.677824267782426,0.0920502092050209,0.104602510460251,0.125523012552301,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,METHSUXIMIDE,239,769,237,391,474,562,858,391,7.3,36.7,121.29,9.51,120.87
2015,MINNESOTA HEALTH CARE PROGRAMS,oxcarbazepine,OXCARBAZEPINE,Neuromuscular Drugs,20087,2955,1559132.27,527.62,77.61,2.67,0.66,0.11,30,28.9,70,115.8,31.47,76.26,1531928.6,0,1.17,23524.24,32.31,77.61,1559132.27,0.0002729574697573,0.373375815203863,0.457211131577637,0.167919549957684,0.0014935032608154,0.491014088714093,0.508985911285906,0.551998805197391,0.117488923184148,0.126698859959177,0.203813411659282,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,OXCARBAZEPINE,20087,119,362,529,610,776,144,450,4.1,118.5,144.39,8.94,145.01
2015,MINNESOTA HEALTH CARE PROGRAMS,perampanel,PERAMPANEL,Neuromuscular Drugs,53,23,25625.91,1114.17,483.5,17.95,7.87,-0.352,30,26.9,60,61.3,348.57,479.48,25412.6,0,1.43,76.16,351.57,483.5,25625.91,4.4863310755e-06,,,,,0.396226415094339,0.60377358490566,0.452830188679245,0,0.245283018867924,0.30188679245283,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,PERAMPANEL,53,831,247,160,219,316,1113,1139,7.6,35.6,465,2.57,467.31
2015,MINNESOTA HEALTH CARE PROGRAMS,phenobarbital,PHENOBARBITAL,Central Nervous System Drugs,4245,623,174369.55,279.88,41.07,1.44,0.27,0.199,30,28.4,64,147.3,24.24,39.78,168873.23,0,1.21,5146.01,25.19,41.07,174369.55,3.05268976125e-05,0.336160188457008,0.359717314487632,0.287161366313309,0.0169611307420494,0.497290930506478,0.502709069493521,0.588221436984687,0.0885747938751472,0.161130742049469,0.162073027090694,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,PHENOBARBITAL,4245,470,477,675,756,974,341,271,5.8,199.4,48.74,8.02,48.87
2015,MINNESOTA HEALTH CARE PROGRAMS,phenytoin,PHENYTOIN,Neuromuscular Drugs,1169,177,49768.21,281.17,42.57,1.5,0.26,0.079,30,28.2,136,161.3,30.43,41.58,48608.02,0,0.91,1074.02,30.43,42.57,49768.21,8.712926374e-06,0.223267750213857,0.451668092386655,0.311377245508982,0.0136869118905047,0.479897348160821,0.520102651839178,0.531223267750213,0.112917023096663,0.144568006843455,0.211291702309666,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,PHENYTOIN,1169,728,476,666,743,991,565,527,5.7,126,39.96,2.36,40.13
2015,MINNESOTA HEALTH CARE PROGRAMS,phenytoin,PHENYTOIN SODIUM EXTENDED,Neuromuscular Drugs,9005,1093,441267.9,403.72,49,1.67,0.44,0.265,30,29.3,90,109,39.12,47.51,427884.07,1,1.31,11873.7,40.12,49,441267.9,7.72528231162e-05,0.007329261521377,0.351249305941143,0.618767351471404,0.0226540810660744,0.419433647973348,0.580566352026651,0.611104941699056,0.0731815657967795,0.143697945585785,0.172015546918378,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,PHENYTOIN SODIUM EXTENDED,9005,303,404,623,713,866,226,173,4.5,59.4,36.13,4.22,36.24
2015,MINNESOTA HEALTH CARE PROGRAMS,primidone,PRIMIDONE,Neuromuscular Drugs,1906,283,35006.83,123.69,18.36,0.62,0.19,-0.06,30,29.3,70,91.9,12.43,17.46,33297.02,1,0.85,1626.51,13.36,18.36,35006.83,6.1286498425e-06,0.0262329485834207,0.280167890870933,0.667366211962224,0.0262329485834207,0.495278069254984,0.504721930745015,0.562959076600209,0.0891920251836306,0.15529905561385,0.192549842602308,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,PRIMIDONE,1906,776,659,894,981,1041,482,905,5.7,70.6,28.86,1.36,28.73
2015,MINNESOTA HEALTH CARE PROGRAMS,rescue_diazepam,DIAZEPAM (ANTICONVULSANT),Neuromuscular Drugs,2295,1234,973405.68,788.82,424.14,56.1,164.09,0.003,2,7.5,1,2.5,319.13,420.97,966145.73,0,2.42,5562.28,319.13,424.14,973405.68,0.0001704142468042,,,,,0.427886710239651,0.572113289760348,0.621350762527233,0.130283224400871,0.0893246187363834,0.159041394335511,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,DIAZEPAM (ANTICONVULSANT),2295,175,297,186,95,49,458,733,9.7,4.6,362.14,21.38,360.89
2015,MINNESOTA HEALTH CARE PROGRAMS,rufinamide,RUFINAMIDE,Neuromuscular Drugs,1030,132,1918419.25,14533.47,1862.54,65.14,8.7,0.238,30,28.5,150,213.9,1628.15,1856.16,1911847.17,0,2.27,2341.23,1629.65,1862.54,1918419.25,0.0003358578835738,,,,,0.372815533980582,0.627184466019417,0.644660194174757,0.111650485436893,0.115533980582524,0.128155339805825,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,RUFINAMIDE,1030,94,42,70,89,298,596,207,5.9,219.2,1556.47,14.49,1559.45
2015,MINNESOTA HEALTH CARE PROGRAMS,tiagabine,TIAGABINE HCL,Neuromuscular Drugs,154,27,99020.81,3667.43,642.99,23.34,5.33,0.403,30,27.5,60,120.5,347.3,641.33,98765.15,0,0.49,76.02,349.18,642.99,99020.81,1.73355848448e-05,0.149350649350649,0.571428571428571,0.279220779220779,0,0.493506493506493,0.506493506493506,,,,,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,TIAGABINE HCL,154,574,111,129,171,389,922,96,5.6,92.3,477.31,1.43,476.61
2015,MINNESOTA HEALTH CARE PROGRAMS,topiramate,TOPIRAMATE,Neuromuscular Drugs,55974,10719,1208455.93,112.73,21.58,0.73,0.29,-0.05,30,29.3,60,73.3,6.92,20.67,1157536.91,0,0.83,46819.45,7.61,21.58,1208455.93,0.0002115645216977,0.128166648801229,0.562868474648944,0.306838889484403,0.0021259870654232,0.77575302819166,0.224246971808339,0.557580305141672,0.111194483152892,0.142977096509093,0.188248115196341,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,TOPIRAMATE,55974,151,684,856,942,963,62,880,3.7,52.6,111.49,5.44,112.06
2015,MINNESOTA HEALTH CARE PROGRAMS,valproate,DIVALPROEX SODIUM,Neuromuscular Drugs,52403,7821,6156521.17,787.17,117.48,4.02,1.3,-0.122,30,29.1,60,89.7,87.69,114.87,6020043.38,0,2.38,125156.57,89.25,117.48,6156521.17,0.0010778228848223,0.166631681392286,0.529721580825525,0.294964028776978,0.0086827090052096,0.392095872373719,0.60790412762628,0.614029731122263,0.0969791805812644,0.134591531019216,0.154399557277255,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,DIVALPROEX SODIUM,52403,31,298,455,524,632,70,1013,4.2,73.5,120.9,15.53,120.78
2015,MINNESOTA HEALTH CARE PROGRAMS,valproate,VALPROATE SODIUM,Neuromuscular Drugs,2592,342,74954.78,219.16,28.91,1.04,0.07,0.45,30,27.7,450,405.4,14.47,26.88,69696.26,0,2.02,5237.9,15.65,28.91,74954.78,1.31223421442e-05,,,,,0.415895061728395,0.584104938271604,0.630015432098765,0.0910493827160493,0.147376543209876,0.131558641975308,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,VALPROATE SODIUM,2592,634,529,775,844,1177,433,84,5.6,270.3,34.65,9.07,34.8
2015,MINNESOTA HEALTH CARE PROGRAMS,valproate,VALPROIC ACID,Neuromuscular Drugs,813,157,22628.13,144.12,27.83,0.96,0.2,-0.021,30,28.9,120,137.1,22.2,27.03,21980.8,0,0.72,591.14,22.85,27.83,22628.13,3.9615093786e-06,,,,,0.501845018450184,0.498154981549815,0.517835178351783,0.083640836408364,0.157441574415744,0.241082410824108,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,VALPROIC ACID,813,853,624,785,868,1039,638,799,4.1,82.2,17.97,1.84,17.85
2015,MINNESOTA HEALTH CARE PROGRAMS,vigabatrin,VIGABATRIN,Neuromuscular Drugs,201,33,1644913.81,49845.87,8183.65,274.6,82.05,0.276,30,29.8,90,99.7,8087.93,8183.55,1644894.31,0,0.09,19.5,8087.93,8183.65,1644913.81,0.0002879752540472,,,,,0.582089552238805,0.417910447761194,0.383084577114427,0.203980099502487,0.248756218905472,0.164179104477611,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,VIGABATRIN,201,112,9,17,23,74,890,159,1.7,37.9,3267.79,0.48,3267.63
2015,MINNESOTA HEALTH CARE PROGRAMS,zonisamide,ZONISAMIDE,Neuromuscular Drugs,5365,806,321987.88,399.48,60.01,2.03,0.58,-0.175,30,29.4,90,102.9,21.69,58.99,316482.57,0,0.92,4937.49,21.98,60.01,321987.88,5.63704559955e-05,0.302329916123019,0.502143522833178,0.192357875116495,0.0031686859273066,0.568685927306616,0.431314072693383,0.59645852749301,0.086672879776328,0.139235787511649,0.177632805219012,rxsummary2015.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2015.xlsx,2026-09-19,Drug,ZONISAMIDE,5365,360,407,577,676,808,312,1072,4.6,61.8,237.78,7.3,238.2
2016,COMMERCIAL,carbamazepine,CARBAMAZEPINE,Neuromuscular Drugs,15352,3246,2896485.52,892.32,188.67,3.93,1.22,0.004,30,47.9,120,154.4,82.2,143.53,2203626.04,15.98,44.96,690227.06,122.79,188.67,2896485.52,0.0005444530297787,0.0214955706096925,0.306344450234497,0.576211568525273,0.0959484106305367,0.551589369463262,0.448410630536737,0.6529442417926,0.117183428869202,0.0977071391349661,0.13216519020323,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,CARBAMAZEPINE,15352,155,405,558,703,841,217,500,28.5,126.8,189.04,79.44,202.23
2016,COMMERCIAL,clobazam,CLOBAZAM,Neuromuscular Drugs,1310,198,1591879.59,8039.79,1215.17,36.32,11.1,0.119,30,33.4,90,109.3,883.24,1138.78,1491813.72,0,75.22,98547.58,901.02,1215.17,1591879.59,0.0002992259618886,,,,,0.543511450381679,0.45648854961832,0.668702290076335,0.121374045801526,0.0748091603053435,0.135114503816793,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,CLOBAZAM,1310,242,122,167,206,389,621,224,16.6,96.7,987.76,260.17,975.24
2016,COMMERCIAL,eslicarbazepine,ESLICARBAZEPINE ACETATE,Neuromuscular Drugs,51,12,158552.25,13212.68,3108.86,72.29,25.4,1.813,30,43,90,122.3,2356.15,3002.16,153110.54,0,106.7,5441.71,2356.15,3108.86,158552.25,2.98031018262e-05,0.294117647058823,0.313725490196078,0.392156862745098,0,0.784313725490196,0.215686274509803,,,,,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,ESLICARBAZEPINE ACETATE,51,715,103,102,140,270,1228,7,24.9,115.7,2737.46,384.95,2753.47
2016,COMMERCIAL,ethosuximide,ETHOSUXIMIDE,Neuromuscular Drugs,1355,251,247470.22,985.93,182.63,4.38,0.75,-0.081,30,41.6,200,243.2,111.05,146.65,198718.49,14,35.8,48522.38,133.98,182.63,247470.22,4.65170324963e-05,,,,,0.601476014760147,0.398523985239852,0.649446494464944,0.133579335793357,0.109225092250922,0.107749077490774,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,ETHOSUXIMIDE,1355,631,377,564,674,946,619,748,24.6,173.2,144.8,66.92,145.59
2016,COMMERCIAL,felbamate,FELBAMATE,Neuromuscular Drugs,1284,212,1319400.26,6223.58,1027.57,25,3.76,-0.149,30,41,180,272.7,695.59,968.35,1243368.72,4,58.04,74524.65,717.96,1027.57,1319400.26,0.0002480079614027,,,,,0.53816199376947,0.461838006230529,0.735981308411214,0.072429906542056,0.0825545171339563,0.109034267912772,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,FELBAMATE,1284,281,144,189,257,638,624,984,24.1,208.4,941.51,233.19,966.97
2016,COMMERCIAL,lacosamide,LACOSAMIDE,Neuromuscular Drugs,3858,571,3635606.56,6367.08,942.35,27.09,7.93,-0.015,30,34.7,60,118.7,711.94,872.07,3364454.84,25,69.76,269151.19,748.65,942.35,3635606.56,0.000683385776662,0.245982374287195,0.400207361327112,0.313893208916537,0.039917055469155,0.588128564022809,0.41187143597719,0.716951788491446,0.10108864696734,0.0749092794193882,0.107050285121824,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,LACOSAMIDE,3858,127,141,199,243,466,425,563,19.6,145.1,711.93,184.36,719.21
2016,COMMERCIAL,lamotrigine,LAMOTRIGINE,Neuromuscular Drugs,71427,13368,4877426,364.85,68.28,1.6,0.8,-0.12,30,42.5,60,85.1,0,57,4071810.44,5.37,11.26,804467.12,7.8,68.28,4877426,0.000916810854011,0.0851358729892057,0.524311534853766,0.362859982919624,0.0276926092374032,0.673358813893905,0.326641186106094,0.701499432987525,0.10960841138505,0.0829238243241351,0.105968331303288,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,LAMOTRIGINE,71427,93,610,807,912,934,66,884,25,80.9,330.1,78.76,347.35
2016,COMMERCIAL,levetiracetam,LEVETIRACETAM,Neuromuscular Drugs,37549,7451,3172615.2,425.79,84.49,1.88,0.53,-0.124,30,44.9,120,158.9,13.58,64.78,2432511.72,10,19.65,738131.96,28.3,84.49,3172615.2,0.0005963571873689,0.180697222296199,0.352233082106048,0.36565554342326,0.101414152174491,0.501424804921569,0.49857519507843,0.676289648193027,0.121947322165703,0.085701350235692,0.116061679405576,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,LEVETIRACETAM,37549,138,575,757,861,1035,122,898,26.9,140.4,311.79,70.37,327.66
2016,COMMERCIAL,methsuximide,METHSUXIMIDE,Neuromuscular Drugs,122,18,35665.82,1981.43,292.34,7.31,3.2,0.057,30,39.9,60,91.3,190.22,263.09,32097.09,0,29.11,3552.29,202.98,292.34,35665.82,6.7041121471e-06,,,,,0.508196721311475,0.491803278688524,,,,,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,METHSUXIMIDE,122,991,261,440,531,666,1085,366,24.1,76.4,222.18,77.9,229.61
2016,COMMERCIAL,oxcarbazepine,OXCARBAZEPINE,Neuromuscular Drugs,11240,2307,1009199.52,437.45,89.78,2.12,0.58,-0.205,30,42.2,105,152.9,23.5,70.67,794345.44,10,19.07,214387.23,39.59,89.78,1009199.52,0.0001896994590586,0.276690391459074,0.385142348754448,0.305516014234875,0.0326512455516014,0.522508896797153,0.477491103202846,0.651245551601423,0.133807829181494,0.0855871886120996,0.129359430604982,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,OXCARBAZEPINE,11240,331,571,735,839,1006,261,1115,24.8,134.4,237.5,45.16,247.92
2016,COMMERCIAL,perampanel,PERAMPANEL,Neuromuscular Drugs,97,28,105683.3,3774.4,1089.51,32.67,11.97,0.097,30,33.3,90,90.9,965.76,1046.33,101494.71,40,43.18,4188.59,1043.88,1089.51,105683.3,1.98653134927e-05,,,,,0.319587628865979,0.68041237113402,,,,,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,PERAMPANEL,97,795,181,180,219,373,1129,269,16.9,68.1,817.05,78.43,804.11
2016,COMMERCIAL,phenobarbital,PHENOBARBITAL,Central Nervous System Drugs,2800,585,180769.91,309,64.56,1.41,0.47,0.427,30,45.7,90,135.3,25.65,40.36,113014.14,12,24.13,67588.18,46.6,64.56,180769.91,3.3979360336e-05,0.116071428571428,0.148928571428571,0.631071428571428,0.103928571428571,0.555357142857142,0.444642857142857,0.575714285714285,0.156071428571428,0.124285714285714,0.143928571428571,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,PHENOBARBITAL,2800,692,645,818,938,1062,478,64,28.6,129.3,50.15,33.22,54
2016,COMMERCIAL,phenytoin,PHENYTOIN,Neuromuscular Drugs,445,111,23377.5,210.6,52.53,0.96,0.55,0.085,30,54.4,90,95.5,7.48,27.22,12115.19,15.54,25.21,11220.88,31.02,52.53,23377.5,4.3942738935e-06,0.049438202247191,0.206741573033707,0.591011235955056,0.152808988764044,0.406741573033707,0.593258426966292,0.608988764044943,0.0831460674157303,0.0764044943820224,0.231460674157303,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,PHENYTOIN,445,1045,730,878,1042,1025,836,301,31,112.4,58.37,43.95,83.24
2016,COMMERCIAL,phenytoin,PHENYTOIN SODIUM EXTENDED,Neuromuscular Drugs,10075,1867,924257.75,495.04,91.73,1.79,0.48,0.101,30,51.1,132,187.6,30.48,50.73,511182.45,24,40.91,412256.31,66.01,91.73,924257.75,0.0001737329355901,0.001985111662531,0.192555831265508,0.661538461538461,0.143920595533498,0.359503722084367,0.640496277915632,0.61379652605459,0.118808933002481,0.120297766749379,0.147096774193548,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,PHENYTOIN SODIUM EXTENDED,10075,350,545,729,873,1053,283,258,29.2,137.7,66.07,53.75,81.46
2016,COMMERCIAL,primidone,PRIMIDONE,Neuromuscular Drugs,3700,868,93193.12,107.36,25.18,0.49,0.16,-0.671,30,51,90,151,5.32,12.8,47389.78,10,12.37,45773.84,17.05,25.18,93193.12,1.75175315699e-05,0.0067567567567567,0.0821621621621621,0.563783783783783,0.347297297297297,0.478378378378378,0.521621621621621,0.62054054054054,0.13,0.0975675675675675,0.151891891891891,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,PRIMIDONE,3700,820,922,1069,1192,1250,432,1338,29.5,139.3,21.32,13.19,25.66
2016,COMMERCIAL,rescue_diazepam,DIAZEPAM (ANTICONVULSANT),Neuromuscular Drugs,730,477,360560.35,755.89,493.91,54.35,256.07,0.068,2,9,1,1.9,255.99,451.57,329649.4,8,40.03,29228.92,287.3,493.91,360560.35,6.77746094776e-05,,,,,0.51917808219178,0.480821917808219,0.678082191780821,0.136986301369863,0.0808219178082191,0.104109589041095,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,DIAZEPAM (ANTICONVULSANT),730,543,450,311,158,70,736,339,10.6,3.6,961.9,100.23,986.81
2016,COMMERCIAL,rufinamide,RUFINAMIDE,Neuromuscular Drugs,292,53,935844.56,17657.44,3204.94,89.5,13.23,0.186,30,35.8,200,242.2,1999.49,3142.7,917670.43,0,56.59,16526.79,2027.88,3204.94,935844.56,0.0001759109108523,0.582191780821917,0.417808219178082,0,0,0.558219178082191,0.441780821917808,0.702054794520547,0.0993150684931506,0.136986301369863,0.0616438356164383,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,RUFINAMIDE,292,347,93,99,125,354,919,136,19.3,199.9,3308.73,176.75,3295.95
2016,COMMERCIAL,tiagabine,TIAGABINE HCL,Neuromuscular Drugs,128,37,94223.33,2546.57,736.11,14.87,5.31,-0.077,30,49.4,90,138.4,361.9,692.53,88644.82,12,40.66,5204.82,431.32,736.11,94223.33,1.77111803736e-05,,,,,0.6015625,0.3984375,,,,,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,TIAGABINE HCL,128,817,222,230,351,566,1077,736,30.1,127.2,709.92,112.34,697.18
2016,COMMERCIAL,topiramate,TOPIRAMATE,Neuromuscular Drugs,63006,16348,1551957.54,94.93,24.63,0.53,0.23,-0.191,30,46.1,90,107,0,16.2,1021308.93,5.54,8.4,529593.62,8.24,24.63,1551957.54,0.0002917218052383,0.051550645970225,0.456432720693267,0.466003237786877,0.0260133955496301,0.845252833063517,0.154747166936482,0.636431450972923,0.135685490270767,0.0966892042027743,0.131193854553534,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,TOPIRAMATE,63006,250,955,1076,1178,1192,77,1091,27.1,89.3,134,22.91,140.23
2016,COMMERCIAL,valproate,DIVALPROEX SODIUM,Neuromuscular Drugs,26557,5369,3277160.26,610.38,123.4,2.92,1.05,-0.253,30,42.1,90,117,42.39,97.18,2580849.73,10,26.13,693967.56,71.02,123.4,3277160.26,0.0006160085456348,0.112889257069699,0.374665813156606,0.424784425951726,0.0876605038219678,0.444402605716007,0.555597394283992,0.684640584403358,0.117897352863651,0.0892043529013066,0.108257709831682,rxsummary2016.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2016.xlsx,2026-09-19,Drug,DIVALPROEX SODIUM,26557,134,504,658,773,873,155,1206,25.7,104.8,166.88,59.22,178.26
